dataset,method,round,ratio,k,d,train_loss,test_accuracy,test_loss,retained_energy,b_power,b_privacy,b_star,regime,papr_mean_db,papr_p99_db,papr_max_db,clip_sample_ratio,normalized_clip_energy,u_active_mean,active_resource_ratio
femnist,topk,19,0.2,80844,404222,2.3808119446039195,47.05882352941177,2.2865352256625306,0.7930569898572004,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.507829666137695,11.086641311645508,11.305337905883789,0.0019334974931553006,0.00011444196623074183,4.964963436126709,0.8021133004926109
femnist,topk,20,0.2,80844,404222,2.519080076217651,48.529411764705884,2.2680427700865504,0.8063179397331979,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.519397735595703,11.55373764038086,11.778026580810547,0.0019273399375379086,0.00012027116296463425,5.032478332519531,0.7913522167487684
femnist,topk,21,0.2,80844,404222,2.254945462048054,50.245098039215684,2.148427626665901,0.8000994222045585,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.615318298339844,11.034921646118164,11.150554656982422,0.0019926107488572598,0.00013288114933482644,5.014358997344971,0.7942118226600985
femnist,topk,22,0.2,80844,404222,2.153665964007377,50.245098039215684,2.0725085688572302,0.7856067151485278,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.531522750854492,10.75260066986084,10.975156784057617,0.0018571428954601288,0.00010894990410952683,4.877804279327393,0.8164458128078818
femnist,topk,23,0.2,80844,404222,2.233107834905386,52.94117647058823,2.0654516781077668,0.8011060453481301,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.521270751953125,10.960490226745605,11.027223587036133,0.0018651477294042706,0.0001143363611505504,5.03967809677124,0.7902216748768472
femnist,topk,24,0.2,80844,404222,2.181802238598466,52.205882352941174,1.9886136522480087,0.7992116441634145,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.599934577941895,10.94803524017334,11.323942184448242,0.0019076354801654816,0.00012372864366314804,5.001051425933838,0.7963251231527093
femnist,topk,25,0.2,80844,404222,1.9952851864695549,53.431372549019606,1.8996938069661458,0.7853838845627698,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.572915077209473,11.012970924377441,12.863722801208496,0.0019193349871784449,0.00012649368961143687,4.884213924407959,0.8153743842364533
femnist,topk,26,0.2,80844,404222,2.098342666551471,53.92156862745098,1.862493776807598,0.7946423591577136,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.591944694519043,11.355661392211914,11.694025039672852,0.0019402708858251572,0.00013304626029958305,4.965390205383301,0.8020443349753694
femnist,topk,27,0.2,80844,404222,1.9825583945214749,54.411764705882355,1.8217263315238206,0.7969162680713245,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.592947006225586,11.139936447143555,11.802228927612305,0.0018953202525153756,0.00012570925932958818,4.94442081451416,0.8054458128078817
femnist,topk,28,0.2,80844,404222,1.8434505026042458,55.88235294117647,1.7523606244255514,0.7834821394534879,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.569244384765625,10.939105987548828,11.391348838806152,0.001881157630123198,0.00012361859824483302,4.8164143562316895,0.8268522167487685
femnist,topk,29,0.2,80844,404222,1.8605235400795936,57.35294117647059,1.697769613826976,0.7887298487360469,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.578146934509277,10.873093605041504,11.074800491333008,0.0019673644565045834,0.00012145142064096734,4.884671688079834,0.8152980295566502
femnist,topk,30,0.2,80844,404222,1.7348895527422432,57.35294117647059,1.6408685422411151,0.789230404660085,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.655604362487793,11.50474739074707,11.661056518554688,0.0019125615945085883,0.00013986583512841863,4.8860297203063965,0.8150714285714286
femnist,topk,31,0.2,80844,404222,1.8052888768538833,58.088235294117645,1.6442102170458026,0.787990456065151,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.579339027404785,11.245627403259277,11.456880569458008,0.001975369406864047,0.00012584636740640626,4.859347820281982,0.8195467980295567
femnist,topk,32,0.2,80844,404222,1.733552006520331,58.333333333333336,1.6246231677485448,0.7917263232496252,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.552297592163086,11.034361839294434,11.849855422973633,0.0018953202525153756,0.00012179453534555413,4.857275009155273,0.8198965517241379
femnist,topk,33,0.2,80844,404222,1.710132383722812,56.86274509803921,1.5841505761240042,0.7915178503290019,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.580559730529785,10.89424991607666,11.137517929077148,0.0018928571371361613,0.00012187888121387408,4.895097255706787,0.8135615763546798
femnist,topk,34,0.2,80844,404222,1.587514642700553,60.294117647058826,1.5147040872012867,0.7796747261865106,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.549250602722168,11.443083763122559,11.963590621948242,0.001970443408936262,0.00012783626671757802,4.8132171630859375,0.8274014778325123
femnist,topk,35,0.2,80844,404222,1.845739781334996,61.029411764705884,1.5054252474915748,0.7907441451164037,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.618683815002441,11.078369140625,11.366947174072266,0.0018860837444663048,0.00012487949838612967,4.858384132385254,0.8197093596059113
femnist,topk,36,0.2,80844,404222,1.5691963988170028,62.990196078431374,1.4495263193167893,0.7859195622241447,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.589797019958496,10.752758026123047,11.704301834106445,0.002009852323681116,0.0001297255783440143,4.857625484466553,0.8198374384236453
femnist,topk,37,0.2,80844,404222,1.4516402079351247,61.27450980392157,1.4096183028875613,0.772069708215475,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.664612770080566,11.143415451049805,12.073403358459473,0.0019421182805672288,0.00013378646262804077,4.70763635635376,0.8459581280788178
femnist,topk,38,0.2,80844,404222,1.5115216252207755,61.27450980392157,1.3813835592830883,0.7879749761297901,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.609338760375977,11.305782318115234,11.321072578430176,0.0018700738437473774,0.00012376019783361252,4.844468116760254,0.822064039408867
femnist,topk,39,0.2,80844,404222,1.337023414000869,61.76470588235294,1.3484308579388786,0.7813183551638625,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.568507194519043,10.868103981018066,10.882198333740234,0.0018940886948257685,0.0001263185509546804,4.766604900360107,0.8354926108374384
femnist,topk,40,0.2,80844,404222,1.4727207063324748,62.5,1.3258803124521292,0.7840753604037418,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.5729398727417,11.248955726623535,11.89393424987793,0.0018983989721164107,0.00012281587435539543,4.82722806930542,0.825
femnist,topk,41,0.2,80844,404222,1.4137573231011629,62.254901960784316,1.2993211933210784,0.7819416451322135,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.577024459838867,10.994917869567871,11.94633960723877,0.001999384257942438,0.0001325764331872971,4.783456325531006,0.8325492610837438
femnist,topk,42,0.2,80844,404222,1.335590167213231,62.745098039215684,1.286006403904335,0.784295061124918,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.563786506652832,11.220746040344238,11.835026741027832,0.0019248768221586943,0.0001237170843447647,4.792843341827393,0.8309187192118227
femnist,topk,43,0.2,80844,404222,1.2997469804249704,65.44117647058823,1.2613773719937194,0.7757677311677865,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.533950805664062,11.22962474822998,11.463289260864258,0.0018953202525153756,0.00011490661033944398,4.720541954040527,0.8436453201970443
femnist,topk,44,0.2,80844,404222,1.4594436175748704,63.23529411764706,1.2519289652506511,0.788967754271764,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.584360122680664,11.046381950378418,11.349645614624023,0.0019421182805672288,0.00012723903120013738,4.834936141967773,0.8236847290640394
