dataset,method,round,ratio,k,d,train_loss,lr,test_accuracy,test_loss,retained_energy,b_power,b_privacy,b_star,regime,papr_mean_db,papr_p99_db,papr_max_db,clip_sample_ratio,normalized_clip_energy,effective_noise_std,u_active_mean,active_resource_ratio
femnist,randk,11,0.5,202111,404222,3.4240835517644874,0.046140970597863165,34.375,3.276805877685547,0.49888819824182,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.51758098602295,11.150094032287598,11.58255386352539,0.23717549443244934,0.046020565998052466,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,12,0.5,202111,404222,3.35718219101429,0.04577184283308026,34.375,3.276805877685547,0.4971966081352207,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.616776466369629,11.481813430786133,12.629364967346191,0.23748521506786346,0.04597535837448118,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,13,0.5,202111,404222,3.242871252298355,0.045405668090415616,34.375,3.276805877685547,0.49928256916860836,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.635019302368164,11.093670845031738,11.199811935424805,0.23661084473133087,0.046197854831788496,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,14,0.5,202111,404222,3.1367374014854423,0.04504242274569229,34.375,3.276805877685547,0.5044060540806117,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.522964477539062,11.098525047302246,12.030616760253906,0.2371293157339096,0.04625189491503837,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,15,0.5,202111,404222,3.211761308908462,0.044682083363726754,33.65384615384615,2.8723165071927586,0.5008696920899964,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.609354019165039,10.935124397277832,11.347015380859375,0.23683805763721466,0.046050094881730015,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,16,0.5,202111,404222,3.0559212505817412,0.04432462669681694,33.65384615384615,2.8723165071927586,0.5040393293048536,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.615398406982422,11.157174110412598,12.214021682739258,0.23673276603221893,0.04628077738764921,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,17,0.5,202111,404222,3.046516606807708,0.0439700296832424,33.65384615384615,2.8723165071927586,0.5049652766394109,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.492262840270996,11.09636402130127,12.365449905395508,0.2371576428413391,0.04595126571697098,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,18,0.5,202111,404222,2.868165078759194,0.043618269445776466,33.65384615384615,2.8723165071927586,0.5016609297069012,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.589356422424316,11.431365966796875,12.165202140808105,0.23696982860565186,0.04593620921589988,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,19,0.5,202111,404222,2.7882031404972074,0.04326932329021025,33.65384615384615,2.8723165071927586,0.5016748224612507,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.54379653930664,10.973365783691406,11.29438304901123,0.23684605956077576,0.04618273132617748,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,20,0.5,202111,404222,2.9035119223594665,0.04292316870388857,41.34615384615385,2.5027718177208533,0.49720882430627267,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.593064308166504,10.9554443359375,11.223369598388672,0.23714470863342285,0.04631623232352487,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,21,0.5,202111,404222,2.7688239133358,0.04257978335425747,41.34615384615385,2.5027718177208533,0.5002364280393786,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.602210998535156,11.398012161254883,11.714898109436035,0.2365628033876419,0.046399084880667435,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,22,0.5,202111,404222,2.566784743070602,0.0422391450874234,41.34615384615385,2.5027718177208533,0.49979060618991855,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.540241241455078,11.466681480407715,11.804079055786133,0.23697476089000702,0.045885282885818876,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,23,0.5,202111,404222,2.603982882499695,0.041901231926724014,41.34615384615385,2.5027718177208533,0.502458590119422,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.507384300231934,11.123405456542969,11.645346641540527,0.23697906732559204,0.04597288821129593,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,24,0.5,202111,404222,2.4993120747804647,0.04156602207131022,41.34615384615385,2.5027718177208533,0.49481200889106425,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.602705955505371,11.659964561462402,11.797843933105469,0.23669150471687317,0.04626323868374024,0.010662431125213383,20.0,0.4978103448275862
