dataset,method,round,ratio,k,d,train_loss,test_accuracy,test_loss,retained_energy,b_power,b_privacy,b_star,regime,papr_mean_db,papr_p99_db,papr_max_db,clip_sample_ratio,normalized_clip_energy,u_active_mean,active_resource_ratio
femnist,full,51,1.0,404222,404222,1.3014519842807206,63.23529411764706,1.2958020976945466,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.574703216552734,11.106623649597168,11.421656608581543,0.0019501231145113707,0.00012760881133190504,20.0,0.9956206896551724
femnist,full,52,1.0,404222,404222,1.3449770042300222,64.70588235294117,1.2692541982613357,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.592428207397461,11.053244590759277,11.465444564819336,0.0018959359731525183,0.0001268300817848629,20.0,0.9956206896551724
femnist,full,53,1.0,404222,404222,1.4758333895541729,64.95098039215686,1.2829135071997548,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.583136558532715,11.003235816955566,11.245843887329102,0.0019759852439165115,0.00012578037767421978,20.0,0.9956206896551724
femnist,full,54,1.0,404222,404222,1.4398242933861911,64.46078431372548,1.274461634018842,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.582676887512207,11.250699996948242,12.153058052062988,0.0018897783011198044,0.0001240426976341018,20.0,0.9956206896551724
femnist,full,55,1.0,404222,404222,1.3162917677313088,65.93137254901961,1.2315756105909161,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.537818908691406,11.086324691772461,11.45297622680664,0.0018485222244635224,0.00012254887667018533,20.0,0.9956206896551724
femnist,full,56,1.0,404222,404222,1.381260164938867,66.91176470588235,1.2187661563648897,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.585901260375977,11.002177238464355,11.126697540283203,0.0019279556581750512,0.0001255774033153653,20.0,0.9956206896551724
femnist,full,57,1.0,404222,404222,1.3288859598338605,66.42156862745098,1.2428548476275276,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.530471801757812,11.548754692077637,12.033921241760254,0.0018940886948257685,0.00011987382692089403,20.0,0.9956206896551724
femnist,full,58,1.0,404222,404222,1.2352448040246964,66.42156862745098,1.1914828431372548,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.583858489990234,11.266751289367676,12.023848533630371,0.0019217979861423373,0.0001270897119447445,20.0,0.9956206896551724
femnist,full,59,1.0,404222,404222,1.4778512832336126,67.6470588235294,1.1827341715494792,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.617183685302734,11.30284595489502,11.842157363891602,0.0019181034294888377,0.00013018337601110723,20.0,0.9956206896551724
femnist,full,60,1.0,404222,404222,1.204604557994753,66.66666666666667,1.1824553246591605,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.62553596496582,11.17692756652832,11.261457443237305,0.0019729062914848328,0.00013176524977222568,20.0,0.9956206896551724
femnist,full,61,1.0,404222,404222,1.1699479537829758,67.40196078431373,1.1672635545917587,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.565746307373047,10.949196815490723,12.208755493164062,0.0019365763291716576,0.0001279782331632032,20.0,0.9956206896551724
femnist,full,62,1.0,404222,404222,1.2675156493857505,66.42156862745098,1.1501644358915442,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.558974266052246,10.993335723876953,11.057053565979004,0.0019119457574561238,0.0001194799054812837,20.0,0.9956206896551724
femnist,full,63,1.0,404222,404222,1.3201117008551955,66.91176470588235,1.1432071760589002,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.566885948181152,10.89057445526123,11.316129684448242,0.0019741379655897617,0.00012569251661857334,20.0,0.9956206896551724
femnist,full,64,1.0,404222,404222,1.1657367996312678,66.66666666666667,1.1214352028042662,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.616392135620117,11.056711196899414,11.256184577941895,0.0019279556581750512,0.00012944978737863304,20.0,0.9956206896551724
femnist,full,65,1.0,404222,404222,1.3130054471641777,67.15686274509804,1.140680799297258,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.575875282287598,11.087702751159668,11.349302291870117,0.0019384236074984074,0.00012536553360408936,20.0,0.9956206896551724
femnist,full,66,1.0,404222,404222,1.0936468660691756,66.91176470588235,1.1609458923339844,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.547865867614746,11.127596855163574,11.178792953491211,0.001841748715378344,0.00012303935685017192,20.0,0.9956206896551724
femnist,full,67,1.0,404222,404222,1.2856270273588597,65.68627450980392,1.1192033057119333,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.535140991210938,10.870614051818848,12.224571228027344,0.001822044374421239,0.0001136728584608655,20.0,0.9956206896551724
femnist,full,68,1.0,404222,404222,1.2340134652517738,68.62745098039215,1.1219442030962776,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.582792282104492,11.121373176574707,11.489435195922852,0.0019144088728353381,0.00011931262053769072,20.0,0.9956206896551724
femnist,full,69,1.0,404222,404222,1.1112575966864824,68.38235294117646,1.0753760244332107,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.492465019226074,11.251105308532715,11.480664253234863,0.0019168718717992306,0.00011336937669303963,20.0,0.9956206896551724
femnist,full,70,1.0,404222,404222,1.043922357186675,66.91176470588235,1.0978222267300475,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.605894088745117,11.313923835754395,11.500258445739746,0.0019365763291716576,0.00012926220740406408,20.0,0.9956206896551724
femnist,full,71,1.0,404222,404222,1.1710051260888577,66.42156862745098,1.0896280326095282,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.564111709594727,11.635263442993164,12.190810203552246,0.0019248768221586943,0.00013049789313953093,20.0,0.9956206896551724
